grid_id,country,district_code,subcounty_code,parish_code,building_id,latitude,longitude,address,division,zip_code,house_number,street,city,region,address_status
UG-ENT-005310,UG,ENT,21401,UNASSIGNED,005310,0.0584378,32.4750342,"11619 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11619,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005311,UG,ENT,21401,UNASSIGNED,005311,0.0599864,32.4737184,"11621 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11621,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005312,UG,ENT,21401,UNASSIGNED,005312,0.0614928,32.474684,"11623 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11623,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005313,UG,ENT,21401,UNASSIGNED,005313,0.0630874,32.4682734,"11625 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11625,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005314,UG,ENT,21401,UNASSIGNED,005314,0.0640686,32.469029,"11627 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11627,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005315,UG,ENT,21401,UNASSIGNED,005315,0.0649306,32.466671,"11629 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11629,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005316,UG,ENT,21401,UNASSIGNED,005316,0.0657602,32.4717518,"11631 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11631,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005317,UG,ENT,21401,UNASSIGNED,005317,0.0463197,32.4617616,"11633 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11633,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005318,UG,ENT,21401,UNASSIGNED,005318,0.0478939,32.4612599,"11635 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11635,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005319,UG,ENT,21404,UNASSIGNED,005319,0.0494966,32.4572674,"11637 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,11637,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005320,UG,ENT,21401,UNASSIGNED,005320,0.0506332,32.4624692,"11639 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11639,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005321,UG,ENT,21404,UNASSIGNED,005321,0.0517846,32.458708,"11641 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,11641,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005322,UG,ENT,21401,UNASSIGNED,005322,0.0534086,32.4638736,"11643 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11643,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005323,UG,ENT,21405,UNASSIGNED,005323,0.0443818,32.4701436,"11645 Entebbe Road, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,11645,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005324,UG,ENT,21401,UNASSIGNED,005324,0.0464843,32.4692872,"11647 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11647,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005325,UG,ENT,21401,UNASSIGNED,005325,0.0485647,32.4684324,"11649 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11649,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005326,UG,ENT,21401,UNASSIGNED,005326,0.0504606,32.4746666,"11651 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11651,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005327,UG,ENT,21401,UNASSIGNED,005327,0.0771644,32.4776298,"11653 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11653,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005328,UG,ENT,21401,UNASSIGNED,005328,0.078524,32.4820916,"11655 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11655,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005329,UG,ENT,21401,UNASSIGNED,005329,0.0795804,32.4791851,"11657 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11657,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005330,UG,ENT,21401,UNASSIGNED,005330,0.0809203,32.4810987,"11659 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11659,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005331,UG,ENT,21401,UNASSIGNED,005331,0.0834434,32.4784822,"11661 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11661,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005332,UG,ENT,21401,UNASSIGNED,005332,0.085713,32.4769688,"11663 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11663,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005333,UG,ENT,21401,UNASSIGNED,005333,0.087418,32.4771574,"11665 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11665,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005334,UG,ENT,21401,UNASSIGNED,005334,0.0865694,32.4931626,"11667 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11667,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005335,UG,ENT,21401,UNASSIGNED,005335,0.0685796,32.4781272,"11669 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11669,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005336,UG,ENT,21401,UNASSIGNED,005336,0.0705576,32.4808428,"11671 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11671,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005337,UG,ENT,21401,UNASSIGNED,005337,0.0723694,32.482468,"11673 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11673,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005338,UG,ENT,21401,UNASSIGNED,005338,0.0737386,32.4786242,"11675 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11675,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005339,UG,ENT,21401,UNASSIGNED,005339,0.0749784,32.4812874,"11677 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11677,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005340,UG,ENT,21401,UNASSIGNED,005340,0.0767568,32.4768085,"11679 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11679,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005341,UG,ENT,21403,UNASSIGNED,005341,0.0829294,32.507589,"11681 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11681,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005342,UG,ENT,21403,UNASSIGNED,005342,0.0847796,32.5050638,"11683 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11683,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005343,UG,ENT,21403,UNASSIGNED,005343,0.086246,32.5049854,"11685 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11685,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005344,UG,ENT,21403,UNASSIGNED,005344,0.0876806,32.5068242,"11687 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11687,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005345,UG,ENT,21403,UNASSIGNED,005345,0.078583,32.5189582,"11689 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11689,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005346,UG,ENT,21403,UNASSIGNED,005346,0.080942,32.5139718,"11691 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11691,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005347,UG,ENT,21403,UNASSIGNED,005347,0.0835888,32.5101172,"11693 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11693,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005348,UG,ENT,21403,UNASSIGNED,005348,0.0859926,32.5179742,"11695 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11695,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005349,UG,ENT,21403,UNASSIGNED,005349,0.0876591,32.5089226,"11697 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11697,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005350,UG,ENT,21403,UNASSIGNED,005350,0.0674546,32.517118,"11699 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11699,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005351,UG,ENT,21403,UNASSIGNED,005351,0.0700452,32.5145634,"11701 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11701,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005352,UG,ENT,21403,UNASSIGNED,005352,0.0710674,32.5154988,"11703 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11703,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005353,UG,ENT,21403,UNASSIGNED,005353,0.0722422,32.5107168,"11705 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11705,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005354,UG,ENT,21403,UNASSIGNED,005354,0.0733132,32.5127716,"11707 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11707,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005355,UG,ENT,21403,UNASSIGNED,005355,0.074547,32.5169102,"11709 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11709,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005356,UG,ENT,21403,UNASSIGNED,005356,0.0761199,32.5122774,"11711 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11711,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005357,UG,ENT,21401,UNASSIGNED,005357,0.0570186,32.4777562,"11713 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11713,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005358,UG,ENT,21401,UNASSIGNED,005358,0.0607014,32.4760638,"11715 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11715,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005359,UG,ENT,21401,UNASSIGNED,005359,0.0538832,32.4802092,"11717 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11717,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005360,UG,ENT,21403,UNASSIGNED,005360,0.0551776,32.5180276,"11719 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11719,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005361,UG,ENT,21403,UNASSIGNED,005361,0.0601958,32.5091516,"11721 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11721,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005362,UG,ENT,21403,UNASSIGNED,005362,0.0652298,32.5119608,"11723 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11723,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005363,UG,ENT,21402,UNASSIGNED,005363,0.0336212,32.4373612,"11725 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,11725,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005364,UG,ENT,21402,UNASSIGNED,005364,0.0353938,32.4355358,"11727 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,11727,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005365,UG,ENT,21404,UNASSIGNED,005365,0.0339502,32.4484508,"11729 Airport Boulevard, Katabi, Entebbe, 21404, Uganda",Katabi,21404,11729,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005366,UG,ENT,21404,UNASSIGNED,005366,0.0374014,32.448495,"11731 Airport Boulevard, Katabi, Entebbe, 21404, Uganda",Katabi,21404,11731,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005367,UG,ENT,21402,UNASSIGNED,005367,0.0430962,32.4432276,"11733 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,11733,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005368,UG,ENT,21402,UNASSIGNED,005368,0.028954,32.43279,"11735 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,11735,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005369,UG,ENT,21402,UNASSIGNED,005369,0.0301166,32.4320892,"11737 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,11737,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005370,UG,ENT,21402,UNASSIGNED,005370,0.0327816,32.435929,"11739 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,11739,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005371,UG,ENT,21405,UNASSIGNED,005371,0.0402214,32.4634698,"11741 Victoria Avenue, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,11741,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005372,UG,ENT,21405,UNASSIGNED,005372,0.0376738,32.4653284,"11743 Entebbe Road, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,11743,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005373,UG,ENT,21405,UNASSIGNED,005373,0.0409476,32.4667694,"11745 Entebbe Road, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,11745,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005374,UG,ENT,21405,UNASSIGNED,005374,0.0435704,32.4693337,"11747 Entebbe Road, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,11747,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005375,UG,ENT,21403,UNASSIGNED,005375,0.1475224,32.4525804,"11749 Victoria Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11749,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005376,UG,ENT,21403,UNASSIGNED,005376,0.1396768,32.4516902,"11751 Victoria Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11751,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005377,UG,ENT,21403,UNASSIGNED,005377,0.148168,32.455857,"11753 Victoria Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11753,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005378,UG,ENT,21402,UNASSIGNED,005378,0.1006054,32.4322584,"11755 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,11755,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005379,UG,ENT,21402,UNASSIGNED,005379,0.0968172,32.4344642,"11757 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,11757,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005380,UG,ENT,21403,UNASSIGNED,005380,0.1024978,32.4730868,"11759 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,11759,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005381,UG,ENT,21401,UNASSIGNED,005381,0.0886906,32.468967,"11761 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,11761,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005382,UG,ENT,21403,UNASSIGNED,005382,0.0911526,32.4659517,"11763 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,11763,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-005383,UG,ENT,21403,UNASSIGNED,005383,0.1109409,32.5040337,"11765 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,11765,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
